Sail Date.,QTY.(KGS)
2018-03-01,20724
2018-03-01,78400
2018-03-01,30360
2018-03-01,57000
2018-03-01,64550
2018-03-01,11600
2018-03-01,54000
2018-03-01,116220
2018-03-01,52708
2018-03-01,9761
2018-03-01,4000
2018-03-01,41649
2018-03-01,43500
2018-03-01,22500
2018-03-01,13329
2018-03-01,12852
2018-03-01,27848
2018-03-01,25754
2018-03-01,39280
2018-03-01,12500
2018-03-01,21632
2018-03-01,19700
2018-03-01,47646
2018-03-01,25600
2018-03-02,26130
2018-03-02,24948
2018-03-02,96000
2018-03-02,25000
2018-03-02,45200
2018-03-02,50000
2018-03-02,13000
2018-03-02,29196
2018-03-02,15876
2018-03-04,24095
2018-03-04,22400
2018-03-04,23090
2018-03-04,11980
2018-03-04,38400
2018-03-04,28893
2018-03-04,8800
2018-03-04,63000
2018-03-04,39916
2018-03-04,16565
2018-03-04,19200
2018-03-04,15876
2018-03-04,10930
2018-03-04,16570
2018-03-04,33000
2018-03-04,13000
2018-03-04,24000
2018-03-04,33730
2018-03-04,127300
2018-03-04,121828
2018-03-04,83350
2018-03-04,28400
2018-03-04,14666
2018-03-07,19200
2018-03-07,15000
2018-03-07,38400
2018-03-07,1500
2018-03-07,65616
2018-03-07,59682
2018-03-07,4036
2018-03-07,30240
2018-03-07,12742
2018-03-07,12120
2018-03-07,16667
2018-03-07,54932
2018-03-07,31450
2018-03-07,1654
2018-03-07,7000
2018-03-07,31752
2018-03-07,15876
2018-03-07,16920
2018-03-07,57600
2018-03-07,89891
2018-03-07,29769
2018-03-07,21126
2018-03-07,27000
2018-03-07,36000
2018-03-07,53320
2018-03-07,12000
2018-03-07,21160
2018-03-07,11070
2018-03-07,41020
2018-03-07,37178
2018-03-07,19500
2018-03-07,57874
2018-03-07,11130
2018-03-07,25200
2018-03-07,65886
2018-03-07,230400
2018-03-07,96000
2018-03-07,49000
2018-03-07,23740
2018-03-07,4400
2018-03-07,47000
2018-03-07,99069
2018-03-07,13500
2018-03-07,13183
2018-03-07,24000
2018-03-07,41862
2018-03-07,3168
2018-03-07,7740
2018-03-07,13156
2018-03-07,146736
2018-03-07,26500
2018-03-09,27200
2018-03-09,16065
2018-03-09,26080
2018-03-09,77760
2018-03-09,27000
2018-03-09,25000
2018-03-09,57000
2018-03-09,23300
